case,pwin,ploss
501us312,2.8488244195810737e-12,0.9999999999971578
501us380,0.01438525045897933,0.9856147495410157
500us415,0.018939149057971175,0.9810608509420121
500us173,1.0,3.511730131990111e-17
501us560,0.008521006809899652,0.9914789931901026
500us352,0.9999999999998863,8.634042195713399e-14
499us279,0.00619637707938518,0.9938036229206151
501us129,2.3870753486152283e-12,0.9999999999976126
501us350,5.906388891098478e-11,0.9999999999408828
501us294,1.0,5.232849899160202e-14
501us429,0.003247220510394241,0.9967527794895984
501us171,0.037935407015865306,0.962064592984115
499us83,0.019650503556872284,0.9803494964431477
500us565,0.006746785567287104,0.99325321443274
498us335,1.0,7.411439339087081e-15
499us467,1.0,9.145490073436194e-17
500us110,3.32912611505472e-12,0.9999999999967031
501us808,1.0,1.0899520551198031e-16
501us923,1.0,1.8042442750788817e-15
500us614,6.459264750656862e-13,0.9999999999993179
501us663,6.150390897940779e-11,0.9999999999384954
498us146,2.5787978406570405e-12,0.9999999999973852
500us257,1.0811018536732672e-09,0.9999999989189519
501us624,0.18450343260918176,0.8154965673908167
501us722,1.0,1.2004471946026203e-15
500us44,1.8884699994133965e-13,0.9999999999997726
500us226,1.0,7.643203903282534e-16
501us419,1.1812168145545885e-13,0.9999999999998863
501us190,1.0160164646498316e-12,0.9999999999989768
501us775,4.038476445844099e-12,0.9999999999959073
498us358,0.15204289125846004,0.847957108741545
501us252,0.9999999999996021,3.7805964543163017e-13
501us797,5.891712458288601e-12,0.9999999999940883
501us529,1.1050064056400784e-12,0.9999999999988631
499us225,1.1038429632116158e-13,0.9999999999998863
501us32,1.0,1.06458663408433e-15
499us365,1.3425696986447804e-13,0.9999999999998863
498us308,0.004220407168706818,0.9957795928312765
503us607,2.6120988368295085e-10,0.9999999997387476
505us469,0.18745965674114762,0.8125403432588397
504us255,0.9999999999990905,8.862182812713774e-13
504us158,6.369853228825534e-13,0.9999999999993179
505us672,1.0,3.6676067404286616e-14
505us647,2.272503057682751e-13,0.9999999999997726
502us478,8.300072001201676e-12,0.9999999999917009
505us214,0.0790459624503328,0.9209540375496952
502us62,1.741540883427594e-12,0.9999999999982947
504us428,0.014600043219744984,0.985399956780276
504us71,2.056709416335578e-11,0.9999999999794227
505us557,1.220677366299317e-12,0.9999999999987494
504us374,0.9999999999998863,1.6634571484325858e-13
504us1,1.4013654136036023e-13,0.9999999999998863
504us719,1.125252809693786e-10,0.99999999988745
505us123,1.0,2.772850270399008e-17
502us491,1.0,2.300501413742981e-16
503us540,3.102652523545934e-12,0.9999999999969305
503us222,1.9221485840248592e-10,0.9999999998077556
505us247,7.193344238183691e-11,0.9999999999280362
505us577,0.24984992662196762,0.7501500733780215
505us833,0.004525690753199313,0.9954743092468097
502us129,1.0,2.67578692392838e-15
504us505,0.9999999999254214,7.462908433845626e-11
502us527,3.393286165719545e-14,1.0
504us555,5.069699811537591e-14,1.0
503us407,0.09293098076819144,0.9070690192318058
502us410,0.9999999999997726,2.7272977636330993e-13
502us367,0.00562045120567637,0.9943795487943028
505us88,0.9999999999993179,7.146172849033845e-13
504us451,0.9999999999932925,6.702247997494606e-12
504us36,1.08427756334554e-12,0.9999999999988631
504us621,1.2420633384951657e-15,1.0
502us314,2.987189171299942e-11,0.9999999999701004
504us527,2.204394203176275e-11,0.9999999999779448
505us144,0.1285262086363784,0.8714737913636174
504us191,6.455261467114734e-14,0.9999999999998863
504us768,2.7622027208377405e-11,0.9999999999723741
504us655,4.8863583500722394e-12,0.9999999999951115
506us263,6.613738409813577e-13,0.9999999999993179
502us197,4.889198189887807e-13,0.9999999999995453
508us402,0.9999999999996589,3.568424120102023e-13
507us680,1.0982584162982028e-13,0.9999999999998863
509us544,1.0,2.1865142639588947e-18
509us764,4.517071269831197e-11,0.9999999999548663
509us350,0.03298080980122729,0.9670191901987509
507us234,1.2266698003704676e-13,0.9999999999998863
509us688,0.9999999999998863,1.1476667680489512e-13
506us103,0.09850307745343316,0.9014969225465417
509us443,1.0,1.357552502306599e-15
509us630,1.1779375266807992e-13,0.9999999999998863
507us349,4.914886353243593e-10,0.9999999995085318
509us209,0.004233998561391984,0.9957660014386142
507us111,1.0,1.0225589248196454e-14
506us390,1.0,9.89811840862159e-15
506us461,1.0,3.0154580032429303e-17
506us194,8.309238888747388e-14,0.9999999999998863
509us502,1.17418572547688e-11,0.9999999999882903
508us129,1.0,4.408790188789654e-14
507us546,0.07499013654321439,0.9250098634567946
508us286,0.025435116668821443,0.9745648833311682
507us725,5.600515003407377e-13,0.9999999999994316
509us259,0.043090040847932144,0.9569099591520606
507us410,1.0,3.872859303172993e-14
509us1,1.1052430791246277e-10,0.9999999998894964
509us312,4.744753544752998e-10,0.9999999995254711
508us248,1.0,3.866448101021399e-14
507us380,0.9999999999890861,1.0953438970362191e-11
509us43,9.671297736058658e-14,0.9999999999998863
508us491,0.21623582949080056,0.7837641705091837
507us619,0.9999999999992042,7.419127952948436e-13
512us374,0.06594470400307034,0.9340552959969022
512us374,3.774788541301977e-14,1.0
511us658,1.0,1.7681812958732867e-17
511us738,1.0,4.2262350342975103e-16
512us339,1.0,1.8126287300239757e-14
512us622,8.698907265988077e-11,0.9999999999130296
511us127,6.989164740068636e-13,0.9999999999993179
511us485,0.0382623394051517,0.9617376605948534
511us531,1.0,1.0904062570553932e-14
512us849,6.239522771125455e-14,0.9999999999998863
511us117,1.0,6.351520425248011e-18
512us753,0.9999999999998863,1.0575824667890053e-13
512us267,1.0,3.9408251408916437e-14
511us767,0.9999999999994316,6.144844849501872e-13
512us218,1.0,1.5113678933192287e-14
511us164,4.46912834025967e-13,0.9999999999995453
512us874,1.0882877112640952e-11,0.9999999999890861
512us1,1.0,2.07222780754963e-14
510us86,0.9999999999772626,2.2745690383170157e-11
511us383,0.1144912185125942,0.8855087814873788
512us504,1.0,9.347256509840907e-15
511us809,0.9999999999996589,3.4277734508983414e-13
512us687,1.0,1.992790840386454e-16
512us532,3.708815563825189e-12,0.9999999999962483
515us323,1.0486418127953105e-10,0.9999999998951807
515us618,4.5366611986942005e-15,1.0
515us900,1.0,2.0536714888610214e-16
514us695,4.832172181980545e-13,0.9999999999995453
515us472,2.249224730029969e-15,1.0
514us419,1.7288162076557166e-11,0.9999999999827196
513us30,1.9980199675640252e-09,0.9999999980019538
514us725,1.0,3.806444275069365e-17
515us200,1.3374754940754458e-14,1.0
513us561,3.4890196357315426e-12,0.9999999999964757
513us219,2.687117496239388e-10,0.9999999997312443
515us417,8.531323043657056e-13,0.9999999999990905
515us687,0.002777242759306783,0.9972227572406851
513us432,5.159381395716359e-11,0.9999999999483862
514us549,1.0,1.936539853964933e-16
514us779,0.9999999999935199,6.5049062629113784e-12
514us386,0.06395754692162614,0.9360424530783586
515us819,0.06954563737674858,0.9304543626232457
514us87,3.4486714415943483e-12,0.9999999999965894
513us150,3.5981363618610613e-12,0.999999999996362
515us646,1.071108690317556e-12,0.9999999999989768
514us527,1.0,5.720831342199172e-15
515us450,8.326533077474136e-11,0.9999999999167812
513us298,3.1374005755378986e-14,1.0
515us70,5.776315447995789e-15,1.0
513us454,1.0,5.055517425502215e-18
515us593,2.3687049928980583e-13,0.9999999999997726
517us392,0.9999999998698286,1.3015151718564898e-10
517us952,1.0,1.965264186733591e-14
518us470,1.0,9.418261396812336e-16
516us367,4.471212315234886e-11,0.9999999999553211
518us37,0.02095155807810953,0.9790484419219163
517us899,1.6827125447738397e-14,1.0
517us44,0.9999999999996589,2.93910706970141e-13
517us654,2.8368946999244874e-12,0.9999999999971578
518us415,0.022427801786389766,0.9775721982136351
517us186,0.0572852963579546,0.9427147036420607
517us843,0.9999999999939746,6.0665222329379406e-12
518us81,6.518835592017102e-13,0.9999999999993179
516us489,1.0,1.1807729455875746e-14
516us417,1.0,3.2847819062112285e-17
517us559,3.486582377856605e-13,0.9999999999996589
517us314,0.0029595259649736944,0.9970404740350284
518us152,1.835342944454305e-14,1.0
517us620,1.0,8.091588645295952e-17
516us233,1.0,1.1810125512367287e-17
516us442,1.0,2.6159939435643267e-17
521us121,1.0,5.23760161768725e-14
519us102,0.01000336850918592,0.9899966314908136
520us751,9.997142730135664e-11,0.9999999999000693
521us567,1.0,1.4259765354903841e-15
521us457,0.046262854024254924,0.953737145975763
519us172,1.9050257323425065e-13,0.9999999999997726
521us399,0.9999999999997726,2.54081017987365e-13
521us898,0.09508437785103911,0.9049156221489576
520us351,2.92481821504059e-13,0.9999999999996589
520us180,1.0,4.9924288512366926e-14
521us261,1.461319112936114e-09,0.9999999985386694
521us507,2.6308053055904774e-14,1.0
521us591,1.0,8.619122007605387e-18
521us151,0.004756045735836785,0.9952439542641756
519us357,1.0,9.587805324397639e-17
520us833,1.3239473621793915e-12,0.9999999999986358
521us346,4.2285949864574903e-14,1.0
520us397,1.965353589584568e-14,1.0
521us320,0.009344824404106666,0.9906551755958762
521us642,4.228210105510722e-13,0.9999999999995453
520us564,9.910114861010008e-13,0.9999999999989768
520us781,0.9999999999331521,6.683080068988599e-11
520us875,1.676555247496498e-11,0.999999999983288
520us518,0.9999999999906777,9.346024222656001e-12
519us79,1.0,1.7804156662589515e-14
521us203,0.46378278756637814,0.5362172124336465
520us548,1.4117360288605698e-12,0.9999999999986358
524us274,1.0,1.5671843439024552e-15
524us624,1.8030589012706277e-12,0.999999999998181
524us236,1.5083756757855335e-13,0.9999999999998863
523us538,0.0023578541499005372,0.9976421458501137
524us399,2.400334907638361e-13,0.9999999999997726
522us479,0.9999999999998863,6.469939977537587e-14
524us125,1.0,4.967830978035418e-15
524us498,9.95969519206809e-16,1.0
523us751,5.022531885317051e-11,0.9999999999497504
523us666,9.782948843835875e-14,0.9999999999998863
524us417,1.0,4.866282095651592e-16
524us308,1.0,1.3778229346374977e-14
522us448,1.0,6.59034589003434e-17
524us184,1.0,3.0876223056074087e-16
522us422,1.6825640162707449e-13,0.9999999999998863
524us721,1.0,2.5853580206685673e-15
524us156,0.9999999999997726,2.4848783462861557e-13
523us574,2.3345902290283104e-14,1.0
522us252,1.0,8.032829693083283e-15
522us287,0.9999999999996589,3.22284655350685e-13
523us185,3.028434183745952e-14,1.0
523us420,0.15346459156202208,0.8465354084379502
524us11,0.04154849715190477,0.9584515028481104
524us321,1.0,4.011847124704812e-16
522us269,0.9999999999997726,2.7687998163240793e-13
524us357,0.00966456895725105,0.9903354310427706
522us359,1.0220634063576447e-12,0.9999999999989768
523us224,1.0,4.322888537879505e-16
527us373,1.0,3.1836070815153524e-16
525us182,1.0,1.5548196898294452e-17
527us1,0.9999999999998863,1.0021265853335399e-13
527us229,0.9999999995179678,4.820042504026506e-10
526us813,1.5334227035151184e-13,0.9999999999998863
527us526,1.0,1.7610665420802868e-14
525us83,1.9694271854288717e-14,1.0
527us212,5.183353352761191e-09,0.999999994816676
526us629,9.020600444068534e-11,0.9999999999098463
526us295,0.03750453088116965,0.962495469118836
526us756,2.0514577969933004e-13,0.9999999999997726
527us150,8.148992962885897e-14,0.9999999999998863
526us344,4.4019916001664435e-12,0.9999999999955662
527us706,0.9999999999988063,1.18924453300455e-12
526us172,0.05697318411538314,0.9430268158846437
527us581,1.0,2.716881156808622e-15
526us314,5.389211315464876e-13,0.9999999999994316
525us316,1.0,5.459266233636142e-14
527us627,4.322277854792704e-10,0.9999999995677626
527us666,0.04999079800496529,0.9500092019950114
527us41,0.9999999999998863,7.577997515921364e-14
525us315,1.0,9.42985268517757e-15
526us838,2.439249553841125e-13,0.9999999999997726
527us308,2.8226104747662137e-12,0.9999999999971578
526us86,0.07076729499223491,0.9292327050077925
530us640,7.406297417955316e-10,0.9999999992593303
528us225,1.0,3.0863755578889162e-15
528us259,0.0032065159638439067,0.9967934840361796
529us803,1.0,6.782579488074793e-16
529us277,8.44639907900318e-13,0.9999999999992042
530us327,3.900281819451276e-14,1.0
529us333,0.9999999999996589,3.82380344703443e-13
530us255,0.9999999999997726,2.781405158318565e-13
530us290,0.1408338313863908,0.8591661686136246
529us598,1.0,2.4890779629267112e-15
529us1,1.044144863818721e-12,0.9999999999989768
529us362,1.686553298087624e-12,0.9999999999982947
529us576,0.999999999992724,7.328434113803045e-12
530us103,4.78181035567733e-11,0.9999999999521378
528us377,2.2129537892474273e-13,0.9999999999997726
530us466,0.23287943910187872,0.7671205608980954
529us861,1.0,2.459439613098675e-15
530us703,1.0,4.636177869694115e-16
529us753,1.0,1.438238837425366e-15
530us156,0.03311713353638486,0.9668828664636102
529us244,0.004803496858492925,0.9951965031414994
530us57,0.9999999999986358,1.374792451181461e-12
528us62,0.04274933928646955,0.9572506607135028
528us470,2.0286487838982447e-12,0.9999999999979536
529us120,1.0,1.236616684707054e-14
529us513,1.7682069435153819e-12,0.999999999998181
530us793,1.586164942555968e-13,0.9999999999998863
530us914,1.0,1.0466003523045682e-14
528us119,0.027959523079393353,0.972040476920586
532us451,0.04566484156580569,0.9543351584341756
531us288,3.4143121801650037e-12,0.9999999999965894
532us67,3.2124609539221624e-13,0.9999999999996589
532us105,9.622066385734792e-13,0.9999999999990905
533us53,0.20929499964510015,0.7907050003549276
532us162,1.4989528298501834e-12,0.9999999999985221
533us262,0.9999999999995453,4.920235338044702e-13
531us533,0.18782678578071899,0.8121732142192721
531us159,4.850502322806109e-10,0.9999999995148983
532us514,1.0,3.064736916596281e-16
533us431,0.02106302596878939,0.9789369740312318
532us234,2.1087489984654723e-13,0.9999999999997726
533us98,1.3140685880844563e-12,0.9999999999986358
533us405,0.03785978887798802,0.9621402111219872
533us348,4.5580539531164723e-10,0.9999999995442295
532us394,1.3286248973664233e-08,0.9999999867137604
532us275,8.025459964136083e-13,0.9999999999992042
532us557,1.0983323940156058e-11,0.9999999999889724
533us289,1.0,4.528614423597566e-16
533us656,0.9999999998630074,1.3697800371170454e-10
533us606,2.769002718203161e-13,0.9999999999997726
531us98,6.139935387131534e-14,0.9999999999998863
531us356,6.114802461638916e-15,1.0
532us318,1.0,5.56942337578415e-17
532us598,0.1111784639298725,0.8888215360701037
532us706,1.0,3.555303609976879e-16
532us782,4.452998474404992e-14,1.0
532us374,1.0,2.261628442843333e-15
531us32,0.0005113378382635428,0.9994886621617499
533us525,1.5871363518560171e-12,0.9999999999984084
533us27,4.42027507586254e-14,1.0
531us230,1.0,1.1374341136215624e-14
533us678,8.521915811833119e-15,1.0
536us639,5.192973328419378e-13,0.9999999999994884
535us743,0.05644334520176761,0.9435566547982459
535us137,4.4382469434598366e-12,0.9999999999955662
534us362,6.861141247600143e-14,0.9999999999998863
534us246,2.2222333789058537e-10,0.9999999997777422
536us452,1.0,5.886001312704456e-16
534us327,0.015687696002925744,0.984312303997081
535us302,1.0,2.670937791528487e-16
535us81,0.9999999999999432,4.5527438080408456e-14
536us355,0.9999999999998863,9.583810844527645e-14
535us425,1.89491773095447e-13,0.9999999999998295
534us204,0.5204523974509863,0.4795476025489934
535us1,0.04007306482069686,0.9599269351792937
536us238,2.324906390924844e-14,1.0
536us214,1.3819463746600693e-14,1.0
536us545,0.9999999999997726,2.629534574215915e-13
534us438,0.9999999999996021,4.0279354987031387e-13
536us194,7.499096208148816e-13,0.9999999999992042
536us101,0.9999999999998863,1.0261340979073241e-13
534us161,1.0,2.5211796759509772e-14
534us473,2.604313140015743e-12,0.9999999999973852
535us654,1.0,6.400393464990239e-15
535us162,1.0,2.7418725264374686e-14
536us730,3.364184629322527e-14,0.9999999999999432
536us765,7.301960601979797e-14,0.9999999999998863
536us24,2.238630620303303e-14,1.0
536us822,1.4113154346383286e-12,0.9999999999985789
535us467,0.3305354455221049,0.6694645544779197
534us279,9.825184721749991e-11,0.9999999999017746
535us234,1.0,6.406386002976836e-16
535us357,1.0,3.627274437347408e-14
534us61,1.6075504331829716e-12,0.9999999999984084
536us1,9.862705986000596e-13,0.9999999999989768
534us124,0.9999999999995453,4.202830690928583e-13
534us533,0.5154078749932087,0.4845921250067692
536us304,5.886871373150762e-14,0.9999999999998863
535us274,1.295267465568924e-13,0.9999999999998863
538us760,1.1671033724907136e-13,0.9999999999998863
539us244,0.16841670875566872,0.8315832912443305
539us396,0.020138013791459436,0.979861986208516
539us654,1.0,1.2075290767293446e-18
538us84,9.549135623991665e-15,1.0
539us558,1.6984561191029706e-13,0.9999999999998863
537us149,4.061859877039108e-12,0.9999999999959073
539us69,4.28298201264226e-10,0.9999999995717417
539us607,1.1701892569858496e-11,0.9999999999882903
538us135,0.03554607289496921,0.964453927105008
537us488,0.16970249690367606,0.830297503096331
537us101,0.9999999999996589,3.0102198310502063e-13
539us444,0.9999999999532747,4.676748435620963e-11
539us306,1.0,2.45405150193224e-16
539us166,1.7631748570644095e-15,1.0
538us11,1.0,1.6353384187065122e-15
538us408,2.5135587898320496e-14,1.0
538us510,0.04796534270851967,0.9520346572914585
538us63,0.0165004087401899,0.9834995912598183
538us721,0.11265349993885701,0.887346500061125
539us194,2.5988055275617796e-10,0.9999999997401119
538us202,7.35330985731252e-13,0.9999999999993179
538us644,1.0,5.496395876086477e-16
538us580,5.5569734535183805e-11,0.9999999999444071
537us465,1.0,4.1881137640649965e-15
538us216,0.6701160896756894,0.3298839103243267
539us461,0.06088977670409302,0.9391102232959333
537us99,0.9999999999998863,8.540274314796616e-14
541us267,1.0,6.5410048101368995e-18
541us176,0.032155675531412894,0.967844324468579
542us630,1.9655962883472364e-12,0.9999999999980673
542us692,0.0036046172462568236,0.9963953827537644
540us419,5.763455355983744e-14,0.9999999999998863
540us614,1.0,2.483631615705933e-14
541us386,7.427772647622532e-14,0.9999999999998863
541us677,1.0,6.3406977631126435e-15
542us296,6.853370298037577e-14,0.9999999999998863
541us652,7.88033268383112e-14,0.9999999999998863
542us426,0.0003554420862678508,0.99964455791375
542us88,1.0,3.702960053899567e-14
542us274,1.880570117256598e-13,0.9999999999997726
541us465,0.19791549488334884,0.8020845051166682
542us406,0.014123458970840764,0.9858765410291623
540us461,0.9999999999995453,4.732448615002854e-13
541us567,1.8939719085642054e-13,0.9999999999997726
542us600,1.0,1.2968522690975482e-14
542us656,1.0,1.848975713510111e-17
541us509,1.0,3.1401150100067115e-17
542us466,2.472623954354151e-14,1.0
540us93,2.289122910547406e-15,1.0
540us551,1.0,3.343375560602253e-14
542us177,1.0,3.084609975174265e-16
542us348,5.244295472151913e-13,0.9999999999994316
540us581,2.6405185881450156e-13,0.9999999999997158
540us644,0.045275297505502285,0.9547247024944872
545us374,2.4034144737190098e-14,1.0
545us546,1.0,6.187756096559653e-16
543us335,1.0,3.225076856239026e-14
544us133,5.7984010969808546e-11,0.9999999999420197
544us167,2.002034868373301e-11,0.9999999999799911
544us550,5.050003009096934e-13,0.9999999999995453
543us220,0.005475326536231923,0.9945246734637218
544us660,0.9999999999997726,2.577591722635066e-13
544us295,1.0,4.3465998924679104e-15
545us677,0.9999999999994316,6.003378248567652e-13
544us349,0.17179923314658485,0.8282007668533925
544us385,1.2745359038876482e-13,0.9999999999998863
544us581,8.438927591089605e-13,0.9999999999992042
545us1,9.817651376744664e-13,0.9999999999989768
543us125,1.1141682380070723e-14,1.0
545us967,3.6521732831843906e-11,0.9999999999635065
543us405,1.8815010491773025e-11,0.9999999999812417
543us551,1.0,2.4736321031032457e-17
544us13,2.3728151419543987e-12,0.9999999999976126
543us462,3.775995757622601e-13,0.9999999999996589
545us469,0.9999999999994884,5.267356000312312e-13
544us408,1.0,2.956213197420413e-14
548us735,1.0,1.3493884422608301e-14
546us212,2.526185145522833e-12,0.9999999999974989
548us124,1.0,1.5818573432200167e-14
548us399,4.74151868300419e-13,0.9999999999995453
547us198,0.007813795492310139,0.9921862045076649
547us250,3.67906469112099e-14,1.0
546us49,1.0,1.297830261846956e-15
547us103,0.005135297415441695,0.9948647025845546
546us243,0.0056036435541684795,0.9943963564458503
548us140,1.0,1.2395575650206987e-15
547us843,0.9999999999994316,5.275618515261307e-13
548us163,5.050578868519493e-12,0.9999999999949978
547us651,6.3354828622063586e-12,0.9999999999936335
546us356,0.4776052719930505,0.5223947280069471
547us410,1.34133058645809e-13,0.9999999999998863
548us331,0.1260930523542516,0.873906947645763
547us586,0.015127117117884682,0.9848728828821423
547us715,2.2290075718506413e-10,0.999999999777117
548us521,1.4583433585522824e-14,1.0
547us518,2.1968234688760502e-12,0.99999999999784
548us230,1.070692066887967e-13,0.9999999999998863
548us81,0.013257358841275088,0.9867426411587
548us557,1.8340616606201564e-13,0.9999999999997726
548us291,7.655700460366457e-13,0.9999999999992042
547us220,6.010613599471775e-13,0.9999999999994316
547us677,1.0,7.639757735199758e-15
549us270,1.0971558221595615e-12,0.9999999999988631
549us327,1.0,1.2637619742919342e-14
550us124,0.1814843700844321,0.8185156299155707
551us205,1.0,7.830960302856744e-16
551us701,8.802128102731992e-13,0.9999999999990905
550us81,1.0,2.4469304946102664e-16
550us233,2.5024465423067162e-14,1.0
550us330,1.0,4.9570769968055225e-18
551us449,0.9999999999998863,1.3895881172484394e-13
551us393,3.588655850948181e-13,0.9999999999996589
549us457,2.768478037957359e-13,0.9999999999997726
549us365,0.9999999999998863,1.5031046456690903e-13
551us930,1.7640681092147726e-15,1.0
551us644,1.533196738306193e-10,0.9999999998466365
550us192,0.9999999999708962,2.913594088498424e-11
550us618,0.5822477658719449,0.4177522341280578
551us587,0.05600011397089332,0.9439998860290824
551us112,0.9999999999994316,6.195063517933434e-13
549us483,3.335162186528295e-11,0.9999999999666898
551us877,1.6060593930393153e-12,0.9999999999984084
550us297,1.737428172776997e-12,0.9999999999982947
550us465,5.222439791654752e-13,0.9999999999994316
549us497,5.490392403685053e-13,0.9999999999994316
550us598,0.004342599937932939,0.9956574000620894
549us346,2.054252348712434e-13,0.9999999999997726
550us1,1.0,1.9932887259977174e-14
551us1,2.3169093607830153e-13,0.9999999999997726
549us7,2.6939921543180068e-11,0.9999999999730562
554us724,6.547593169537984e-14,0.9999999999998863
553us377,1.2065111801917097e-10,0.9999999998793783
553us591,0.005917105055245756,0.9940828949447387
554us1,2.920649784475192e-08,0.9999999707935108
552us597,0.9999999993297024,6.702804942190269e-10
553us181,1.0,6.973246470757656e-17
554us105,1.0,3.3383937291472876e-16
553us507,1.0,4.776963745168122e-16
552us214,1.0,2.557343887779786e-15
554us570,0.9999999999997726,2.7027123702273135e-13
554us135,0.1568155711314378,0.8431844288685354
554us237,2.732060057699408e-12,0.9999999999972715
552us148,1.0,5.245186392148162e-14
553us723,7.196146375156309e-16,1.0
553us708,0.006003753151216698,0.993996246848784
554us269,1.0,2.833708223798468e-16
554us353,3.111703946600888e-14,1.0
554us471,3.0210853199834486e-12,0.9999999999969305
553us474,0.0081106685548635,0.9918893314451112
554us316,0.10920935033593988,0.8907906496640854
552us1,1.0,1.0724753031023788e-14
554us527,2.458164645905819e-10,0.9999999997542091
552us440,1.0,4.386993491716554e-16
553us137,3.097286582146147e-11,0.9999999999690772
552us491,0.9999999999998863,8.18909477766469e-14
554us407,1.6378220661320152e-11,0.9999999999836291
552us576,0.9999999999976126,2.390313515376796e-12
555us70,1.0,3.2114688847827535e-14
556us662,1.5221974112788157e-12,0.9999999999985221
556us332,0.0022192617836723494,0.9977807382163482
557us404,0.9999999970499402,2.950114356271151e-09
556us1,0.9999999999990905,8.593069039143298e-13
556us778,1.9288131389493636e-13,0.9999999999997726
556us624,1.6614700142656636e-09,0.9999999983385806
556us247,3.46856743494196e-12,0.9999999999964757
556us49,0.02375637165585271,0.9762436283441333
561us63,0.011154699086300514,0.9888453009136894
560us438,5.466270763690988e-08,0.9999999453373235
561us89,8.177050525626008e-10,0.9999999991822506
561us742,1.4284325583721905e-12,0.9999999999985221
561us1,5.723969889603532e-13,0.9999999999994316
561us477,5.339006109960423e-12,0.9999999999946567
560us330,1.0,1.1374464170739154e-14
558us256,4.075974114473135e-12,0.9999999999959073
560us272,1.0,2.2582289584180907e-14
560us48,4.766654175181544e-13,0.9999999999995453
561us661,1.0,8.291910841475477e-16
559us393,1.1270273482627779e-11,0.999999999988745
560us1,3.666763491974642e-11,0.9999999999632792
560us770,3.325338342928651e-10,0.999999999667466
559us662,2.918406616490188e-10,0.9999999997081659
561us320,2.112596969203123e-13,0.9999999999997726
560us674,0.0609751224835597,0.9390248775164516
560us474,0.1994925414139604,0.8005074585860137
559us700,3.049476133990593e-12,0.9999999999969305
560us370,1.2404732438170704e-12,0.9999999999987494
560us605,0.9999999999992042,7.529451956772606e-13
559us542,1.1943465890016183e-12,0.9999999999987494
559us766,7.93799260700829e-14,0.9999999999998863
559us506,1.2183357055516216e-11,0.9999999999878355
563us277,1.0,4.816663015200974e-15
563us170,5.845912524867659e-13,0.9999999999994316
563us333,6.984529603451307e-11,0.9999999999301963
563us51,4.491604274663131e-13,0.9999999999995453
563us493,1.0,5.192397934220361e-17
562us40,0.9999999999998863,5.95794147438382e-14
563us401,6.856612055865253e-11,0.9999999999314468
562us223,0.9999999999995453,4.308792607655317e-13
562us344,0.02016594493641823,0.9798340550635587
563us125,1.5773642879749724e-11,0.9999999999841975
563us582,1.0,6.553820871893642e-17
562us476,9.027468166557838e-14,0.9999999999998863
563us247,1.1100578657412058e-12,0.9999999999988631
562us521,8.553253711910831e-14,0.9999999999998863
568us186,0.001046348182642957,0.9989536518173348
569us435,6.6070643473895675e-15,1.0
568us266,0.016678318018145254,0.9833216819818766
569us27,2.3700183958955054e-14,1.0
569us141,0.01740557293935128,0.982594427060659
569us88,1.0,4.476379632599965e-15
569us383,0.00869634286653017,0.991303657133465
569us1,0.9999999999971578,2.8190627836136707e-12
568us627,0.9999999999998863,1.4626099123613043e-13
568us519,2.6538111917743288e-11,0.999999999973511
569us66,2.8253708071881265e-14,1.0
568us455,1.0,1.0757478467223584e-14
569us530,4.7367422829231735e-11,0.9999999999525926
569us413,3.123922426235351e-13,0.9999999999996589
569us290,0.04480483512592722,0.9551951648740749
568us398,2.1453957140870352e-15,1.0
